Target	Source	Weight	Total	Type	max
US275474786L	MICROSOFT CORP.	100.0	0.0	Directed	50.01
US275745020L	MICROSOFT CORP.	100.0	0.0	Directed	50.01
US280299416L	US41-1531	100.0	0.0	Directed	50.01
US280901891L	US470912023	100.0	0.0	Directed	50.01
US281318288L	MICROSOFT CORP.	100.0	100.0	Directed	100.0
US281329178L	US470912023	100.0	100.0	Directed	100.0
US283193183L	US770333710	100.0	0.0	Directed	50.01
US286461302L	US770333710	100.0	0.0	Directed	50.01
US288589667L	US470912023	100.0	0.0	Directed	50.01
US290864822L	US470912023	100.0	0.0	Directed	50.01
US292057937L	US770333710	100.0	0.0	Directed	50.01
US292151600L	US200193510L	100.0	0.0	Directed	50.01
US41-1531	MICROSOFT CORP.	100.0	100.0	Directed	100.0
US470912023	US132187742L	66.66666666666667	0.0	Directed	50.01
US470912023	MICROSOFT CORP.	33.333333333333336	50.01	Directed	50.01
US770333710	MICROSOFT CORP.	100.0	0.0	Directed	50.01
US911819567	US132187742L	100.0	0.0	Directed	50.01
UY213380430015	MICROSOFT CORP.	100.0	0.0	Directed	50.01
VE*190521673738	FI25836605	100.0	99.7	Directed	99.7
VN001037397VNM	MICROSOFT CORP.	100.0	0.0	Directed	50.01
YY*110022932360	FI24229862	100.0	99.0	Directed	99.0
YY*110137961544	FI20583661	100.0	100.0	Directed	100.0
YY*290244346	FI20583661	100.0	99.0	Directed	99.0
YY*290244348	FI20583661	100.0	99.6	Directed	99.6
ZA*158278	DK76247218	100.0	100.0	Directed	100.0
ZA199200083907	MICROSOFT CORP.	100.0	100.0	Directed	100.0
ZA199801890107	FI25836605	100.0	100.0	Directed	100.0
ZA201112812107	US770333710	100.0	0.0	Directed	50.01
